location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
10701.0,15.57056,23.730242,15.793935,-25.970224,0.8423794,11.180914,23.567072,-10.079548,-3.502689,-1.4876106
10702.0,13.851331,25.449205,16.581459,-29.183744,0.4432321,10.450732,21.722923,-7.0651927,-0.5556508,1.180407
10703.0,14.691564,23.40903,16.669062,-26.65654,0.25793412,10.76536,22.985777,-11.429713,-1.4997336,-0.05695194
10704.0,13.507858,26.977749,16.680935,-29.904646,-1.0976993,9.8351345,19.1484,-4.5541353,1.9684659,3.676655
10705.0,13.60618,27.285816,16.710993,-29.740648,-1.1230745,9.916607,19.252663,-4.633167,1.9204777,3.462733
10706.0,13.432077,27.122404,16.54646,-29.792877,-1.2047888,9.710493,19.353243,-4.4164467,1.9494584,3.4162247
10707.0,13.3007345,26.652977,16.708323,-29.96179,-0.90029705,9.976862,19.934778,-4.764065,1.5997847,3.5631988
10708.0,13.559909,27.22647,16.771341,-29.82273,-1.1552296,9.662274,19.221949,-4.4784145,2.0133471,3.525623
10709.0,13.393879,24.236328,17.044601,-28.008253,-0.3804964,9.7034,22.086794,-8.638522,0.055093247,1.1290798
10710.0,13.01784,26.86176,16.614876,-29.846304,-1.0350171,9.895287,20.012053,-4.552671,1.9956352,3.2203498
10711.0,16.8179,20.771572,16.64951,-24.352339,0.67244786,10.503143,23.472364,-13.2457485,-2.9412615,-0.7737844
10712.0,13.48344,27.27348,16.698587,-29.96059,-0.9901148,9.897795,19.244492,-4.4449,1.9080036,3.3354697
10713.0,15.568201,23.768602,15.929039,-26.837696,-0.18760727,11.675154,22.749859,-12.9104595,-1.5859463,-0.6687618
10714.0,16.132215,21.949991,16.665644,-25.547087,1.3154801,10.826581,23.541204,-12.430955,-2.9670284,-0.9728241
10801.0,16.281736,21.764786,17.018604,-25.879328,1.0590899,10.971978,23.289125,-12.941424,-2.5891247,-0.40146947
10802.0,15.901075,22.010805,16.572279,-25.343487,1.2995081,10.818281,23.465021,-12.151274,-2.9268713,-0.8427216
10803.0,16.385544,21.503498,16.96905,-25.685072,1.1107713,10.887948,23.395952,-12.949242,-2.7355647,-0.49331352
10804.0,12.869321,26.78257,16.610302,-29.92775,-1.0259804,9.919264,20.136137,-4.588083,1.9360026,3.2031527
10805.0,13.676584,24.5422,16.759779,-28.01025,0.16072188,10.122209,22.767628,-8.377783,-0.14274715,1.0654112
10806.0,16.610725,21.055693,16.767017,-25.002987,1.0446088,10.734681,23.4528,-13.091105,-2.9649708,-0.71467507
10807.0,16.168612,21.887611,16.526495,-25.339544,1.3312949,10.869175,23.556797,-12.421831,-3.0624056,-1.0158348
10901.0,13.287289,24.171268,16.714846,-27.673672,-0.16922097,9.677115,22.310492,-8.879586,0.17454961,1.2060689
10902.0,17.203157,20.207172,17.09341,-24.389814,0.7664639,10.544634,23.587091,-13.72253,-2.9018228,-0.5774824
10903.0,13.418676,27.195536,16.485432,-29.738523,-1.0050385,9.714128,19.07784,-4.647024,1.9915146,3.5926476
10904.0,13.502701,24.573128,16.72706,-28.01623,0.068447694,9.910043,22.571115,-8.264874,0.03236528,1.2180687
10905.0,13.498843,27.156454,16.542763,-29.61532,-1.1588243,9.800189,19.136734,-4.493269,1.8801895,3.3953574
10906.0,16.72498,22.79849,15.994412,-26.87187,0.9573257,11.363374,22.716541,-12.20779,-2.349245,-0.5692479
10907.0,13.410012,27.190561,16.57182,-29.76154,-0.9504053,9.811841,19.237394,-4.4249516,2.0733669,3.4351358
10908.0,17.09264,20.261494,16.963396,-24.487106,0.7440857,10.585963,23.49701,-13.723466,-2.9598277,-0.5937708
10909.0,13.089392,24.654406,16.690544,-28.023312,-0.27782285,9.521837,21.904612,-8.018275,0.52329916,1.6008288
10910.0,16.485058,21.290878,16.442595,-24.504831,0.80643785,10.570717,23.473969,-12.826312,-2.954401,-0.9185073
10911.0,13.357994,24.049706,16.689,-27.613457,-0.13296285,9.880015,22.368073,-9.134676,0.058358308,1.1193174
10912.0,17.027206,20.288315,16.96129,-24.563805,0.6723188,10.576687,23.431946,-13.7557335,-2.9824648,-0.54946345
10913.0,13.342368,27.049107,16.691212,-29.64905,-1.2189678,9.751502,19.429464,-5.0791326,1.9024684,3.4557552
10914.0,13.265343,24.781603,16.622387,-28.925537,-0.15043291,10.210726,22.207922,-7.2349753,-0.015124768,1.7271038
10916.0,13.29744,27.052586,16.712872,-29.539213,-0.8968533,9.913128,19.155636,-4.463653,1.9823029,3.3152688
10918.0,16.790833,22.701155,16.020271,-26.77253,1.0420008,11.321493,22.748775,-12.179361,-2.4387255,-0.57900274
10919.0,13.009829,25.318344,16.300947,-28.716587,-0.45985126,10.430445,21.67552,-7.7384043,0.69111687,1.7732122
10920.0,13.059455,27.070055,16.719954,-30.037552,-1.0191303,9.986111,19.230675,-4.558354,1.9522065,3.577266
10921.0,13.290884,27.105028,16.438475,-29.912788,-1.0578244,9.809915,19.166498,-4.3900456,1.9227318,3.349397
10922.0,15.224519,22.59052,17.418446,-26.442255,0.8184704,10.357106,23.350353,-11.420981,-1.7778376,-0.41499045
10923.0,13.1302595,26.900661,16.432657,-29.79078,-1.2155515,9.704315,19.306162,-4.5978417,1.8839457,3.5269141
10924.0,13.219991,26.96905,16.664232,-29.70747,-1.100897,9.980963,19.341839,-4.835256,1.8789167,3.2947857
10925.0,16.414675,21.356466,16.523947,-24.837248,1.0751271,10.704735,23.439165,-12.759464,-3.0137136,-0.8964551
10927.0,16.524298,21.071354,16.934513,-25.321087,1.0600665,10.832436,23.441795,-13.070694,-2.7893243,-0.41988352
10928.0,13.154745,27.133364,16.851025,-29.839207,-1.166443,9.78024,19.161715,-4.735073,1.9338112,3.6243458
11201.0,15.215186,22.7465,17.389334,-26.59071,0.69105476,10.493762,23.319206,-11.291974,-1.6707187,-0.20167117
11202.0,13.3230295,27.248013,16.720224,-29.704792,-1.1309029,9.934023,19.14109,-4.621788,2.2283287,3.4868305
11203.0,16.595589,22.401222,16.308567,-25.863878,1.1566279,10.980938,23.061752,-12.321749,-2.7512155,-1.0056975
11204.0,13.803586,23.731836,17.185904,-27.59682,0.2796738,10.040498,22.626114,-9.457232,-0.55115825,0.61987567
11205.0,13.14671,25.339685,16.649195,-28.96518,-0.47001114,10.0450535,21.21221,-6.78545,0.90530294,2.3909988
11206.0,15.790446,22.194881,16.802423,-25.654165,1.2483214,10.795381,23.335268,-12.085842,-2.764955,-0.675852
11207.0,16.224146,23.497847,15.884823,-27.31489,0.33889773,11.455036,22.461863,-12.342123,-1.7314782,-0.7085537
11208.0,14.138928,23.611773,17.234837,-27.531128,0.173744,10.292338,22.647007,-10.011746,-0.8633213,0.39150596
11209.0,13.776586,27.077614,16.570456,-29.861647,-1.0446241,9.729495,19.196512,-4.3637757,1.8320822,3.4577594
11210.0,16.379051,21.861383,16.812449,-25.84824,1.3042252,10.96592,23.545736,-12.750311,-2.9983976,-0.87158793
11211.0,12.98205,25.259731,16.379894,-28.676249,-0.3846404,10.388007,21.716475,-7.7671633,0.63122356,1.7470376
11212.0,16.51559,21.14255,16.831312,-25.24702,1.102851,10.8057995,23.483007,-13.013867,-2.8758035,-0.50799716
11213.0,14.803764,23.418642,16.53515,-26.558395,0.18505259,10.898199,22.976868,-12.0014925,-1.708328,-0.18215066
11301.0,16.712671,22.573298,16.144545,-26.394566,1.0823381,11.167313,22.860968,-12.222891,-2.5468583,-0.7395544
11302.0,13.505685,27.196375,16.811123,-29.707542,-1.1051654,9.709044,19.381166,-4.5035625,2.0418377,3.7820072
11303.0,13.445955,24.680517,16.630587,-28.74171,-0.053517863,10.149906,22.1471,-7.5322742,-0.14882539,1.4868463
11304.0,13.68723,23.984743,17.154675,-27.787966,0.17109399,9.975714,22.490393,-9.120307,-0.42058986,0.8102505
11305.0,13.043124,24.562777,16.787874,-27.798866,-0.17249684,9.152646,21.919874,-8.170826,0.37937218,1.4964045
11306.0,16.658466,22.487211,16.274912,-25.994207,1.126953,11.017558,22.973106,-12.2805195,-2.6852212,-0.96493435
11307.0,13.38111,27.332687,16.68453,-29.793795,-1.0976235,9.786904,19.363197,-4.310668,2.046408,3.3876808
11308.0,13.455835,26.876335,16.577997,-29.676195,-1.0473595,9.868783,19.274612,-4.662397,1.759446,3.155564
11309.0,13.253594,26.675787,16.62638,-29.855988,-0.81350195,10.0675125,19.98532,-4.887701,1.5673473,3.5130641
11310.0,13.085931,24.690386,16.95818,-27.867216,-0.21521088,9.235709,21.921028,-8.403319,0.46336803,1.5706587
11311.0,13.689188,27.039137,16.69412,-29.570238,-0.94580114,9.634299,19.450209,-4.625567,1.8352357,3.394116
11312.0,12.862376,24.65207,16.946335,-28.28419,-0.2905637,10.012437,22.154942,-8.188228,0.49989152,1.6842465
11313.0,13.016799,24.558273,16.75616,-27.863247,-0.19809055,9.146206,22.00569,-8.116121,0.514793,1.6151012
11314.0,16.139591,21.856699,16.359947,-24.926826,1.1762199,10.768431,23.538412,-12.359259,-3.0582035,-1.0579388
11315.0,16.7508,22.616184,16.093134,-26.731657,1.0905051,11.296615,22.82862,-12.188556,-2.491608,-0.5632915
11316.0,15.575891,23.866917,15.798082,-26.8911,-0.20689432,11.840325,22.668083,-13.08272,-1.5776376,-0.6610166
11317.0,12.897577,24.48917,16.94659,-27.870201,-0.13767181,9.145678,22.026104,-8.264389,0.37363535,1.5518192
11318.0,13.769659,25.196991,16.577242,-29.021387,0.20177911,10.34941,21.875557,-7.289629,-0.32400408,1.3336796
11319.0,17.127882,20.285002,17.028505,-24.456167,0.6964128,10.547715,23.528475,-13.67914,-2.8989403,-0.6226723
11320.0,16.74158,22.66167,16.067444,-26.736,1.0491058,11.28946,22.79448,-12.207619,-2.4704494,-0.5929338
11321.0,13.245506,27.032751,16.842348,-29.73601,-1.2785392,10.079447,19.397362,-4.858371,2.0445993,3.436444
11322.0,17.12605,20.270687,16.969028,-24.454752,0.760599,10.634186,23.519518,-13.727678,-2.998826,-0.544166
12401.0,15.471408,23.873976,15.79035,-26.993654,-0.17439559,11.801842,22.61611,-13.082149,-1.4737183,-0.57788205
12402.0,15.686662,21.748821,16.622602,-25.901659,1.3434136,10.9433155,23.749647,-11.882878,-2.769354,-0.36438027
12403.0,15.561815,21.71027,16.440247,-25.625553,1.3483256,10.904535,23.74067,-11.759899,-2.7480226,-0.34805793
20101.0,13.037217,25.419458,16.23317,-28.811815,-0.53295124,10.486777,21.58248,-7.634275,0.7682803,1.8502729
20102.0,16.698427,20.83225,16.925806,-25.056366,0.9697563,10.744212,23.464357,-13.26556,-2.8594685,-0.49717396
20103.0,16.599741,22.557467,16.305368,-25.902489,1.0617831,10.937959,23.00629,-12.311545,-2.6440623,-1.053909
20104.0,16.234922,21.659681,16.443663,-24.9423,1.200824,10.775618,23.497955,-12.508585,-3.0552328,-0.9817007
20105.0,15.328557,22.879845,17.044144,-26.614136,0.77558386,10.405123,23.103899,-11.497754,-1.9484998,-0.7697515
20106.0,16.033745,21.916754,16.391003,-25.120998,1.2920942,10.877774,23.577864,-12.249898,-3.0365684,-0.93072486
20107.0,14.604575,23.412071,16.702597,-26.729242,0.2422356,10.693481,22.95241,-11.159906,-1.3871044,0.043813054
20108.0,16.057253,23.595907,15.876219,-27.216595,0.19091831,11.5455885,22.533045,-12.518833,-1.6506864,-0.7172159
20109.0,13.176391,24.426575,16.842535,-27.830976,-0.16723561,9.184461,22.044367,-8.276602,0.5770337,1.5599602
20110.0,13.451932,27.030266,16.606651,-29.728611,-0.95927095,9.756257,19.022478,-4.713322,1.721381,3.1509051
20111.0,12.738149,24.798624,17.034985,-28.59527,-0.3446766,10.406788,22.10272,-8.045585,0.5835934,1.866308
20112.0,13.474013,27.041157,16.54002,-29.870667,-0.9196133,9.917636,19.145464,-4.694443,1.6045848,3.291205
20113.0,13.440522,27.215218,16.641142,-29.70122,-0.89703393,9.657247,19.448336,-4.763984,1.7780567,3.4801376
20114.0,17.170929,20.243397,17.06907,-24.419205,0.73939455,10.526629,23.563572,-13.685982,-2.8803442,-0.61572224
20115.0,13.300952,23.959988,16.71488,-27.544828,-0.11032121,9.960131,22.363525,-9.207579,0.030003956,1.0789752
20201.0,15.2986555,22.478745,17.407272,-26.303469,0.7788862,10.415552,23.330027,-11.623521,-1.8114232,-0.48746687
20202.0,13.053445,24.659832,16.869724,-27.70696,-0.13920537,9.149204,22.071312,-8.42813,0.4184446,1.5077019
20203.0,13.353978,26.998232,16.702982,-29.625183,-1.2285368,9.920932,19.416082,-4.634966,1.9720932,3.2965882
20204.0,13.542426,26.964548,16.58155,-29.742311,-1.1163557,9.705011,19.309704,-4.698383,2.239446,3.4478168
20205.0,16.238518,22.080353,16.95483,-25.993162,1.2639744,10.946088,23.395424,-12.683837,-2.805087,-0.6895863
20206.0,14.575139,23.41958,16.746233,-26.733927,0.2766636,10.660305,22.986713,-11.120828,-1.3510265,0.040340483
20207.0,13.511288,27.1943,16.657608,-29.867897,-1.1846596,10.0476465,19.249832,-4.6178246,2.0991719,3.4246457
20301.0,14.956434,23.568449,16.465815,-26.699772,0.22615379,10.912044,22.799519,-11.885553,-1.5645982,-0.09657962
20302.0,16.183323,21.882915,16.569637,-25.425913,1.3322719,10.852375,23.539125,-12.454023,-3.0506024,-1.0224844
20303.0,15.08663,23.670023,16.233412,-26.760046,0.00092013134,11.266622,22.776133,-12.372574,-1.6247149,-0.33948562
20304.0,13.216805,24.68843,16.659666,-28.88229,-0.17744318,10.153742,22.20356,-7.182805,0.020538406,1.7851362
20305.0,15.102347,22.625,17.434153,-26.443008,0.6917795,10.419656,23.470818,-11.331294,-1.6365819,-0.3215526
20306.0,14.872242,23.424065,16.602966,-26.541933,0.20434693,10.890532,22.90342,-12.028068,-1.7666879,-0.24229148
20307.0,16.316591,21.963125,16.712831,-25.974453,1.4018145,10.921422,23.503498,-12.653234,-3.074732,-0.9736323
20401.0,13.168116,24.497637,16.804058,-27.905884,-0.23220281,9.113836,22.037403,-8.100132,0.47560865,1.5708901
20402.0,13.080776,26.506433,16.613493,-29.868055,-0.9429938,10.306345,20.381073,-5.2269673,1.4756396,2.8570244
20403.0,14.714843,23.247318,16.894175,-26.664907,0.3884525,10.625194,23.090767,-11.204788,-1.4607506,-0.060136814
20404.0,13.058504,26.452375,16.59772,-29.85659,-0.9141844,10.331535,20.474625,-5.3082786,1.4317912,2.8182495
20405.0,15.537455,23.88307,15.759182,-26.95904,-0.17066674,11.89771,22.61931,-13.181637,-1.5331229,-0.6252255
20406.0,15.144686,22.710022,17.476463,-26.56463,0.7703705,10.34817,23.405823,-11.238569,-1.6990653,-0.27176455
20501.0,13.400079,24.481274,16.65949,-28.10072,0.03825579,9.856379,22.394058,-8.219342,0.08522938,1.2973255
20502.0,13.022994,25.228092,16.326363,-28.615149,-0.43267763,10.344567,21.74298,-7.839414,0.6422703,1.7116705
20503.0,13.105164,26.535627,16.640867,-29.862226,-0.98056895,10.278144,20.344511,-5.1733484,1.5209072,2.8875566
20504.0,13.169856,26.558895,16.625565,-29.870264,-0.9401266,10.046915,20.051498,-4.804187,1.611908,3.4779003
20505.0,13.3185835,26.921188,16.619633,-29.707636,-1.0001718,9.7234,19.83923,-4.553093,1.975813,3.2075202
20506.0,13.128979,24.658306,16.864962,-27.803875,-0.2356037,9.284501,22.028282,-8.335734,0.48462486,1.5377672
20507.0,15.236442,22.898283,16.982653,-26.463692,0.7632024,10.476999,23.132725,-11.602775,-2.0464332,-0.7076246
20601.0,14.984424,22.847456,17.4447,-26.599758,0.6428492,10.411676,23.24853,-11.241493,-1.5633812,-0.28983295
20602.0,13.145405,24.34012,16.76373,-27.893633,-0.2070037,9.334942,21.980158,-8.239224,0.35667428,1.5192199
20603.0,13.814272,23.83054,17.233349,-27.68834,0.1973019,10.02532,22.55908,-9.379798,-0.52343243,0.7002531
20604.0,13.633918,27.135414,16.565285,-29.905836,-1.1672492,9.774768,19.109118,-4.7042055,2.1295598,3.4920104
20605.0,16.64346,21.057957,16.502296,-24.366785,0.69274694,10.502673,23.45559,-12.987738,-2.927528,-0.85026836
20606.0,16.208315,21.78255,16.507605,-25.160015,1.2206963,10.7059965,23.469427,-12.466574,-2.9863455,-1.0914061
20607.0,14.94063,23.38974,16.510212,-26.514605,0.2176772,10.942982,22.9451,-12.053258,-1.7786936,-0.22076592
20608.0,13.484269,27.098555,16.64689,-30.072481,-1.0751953,9.986936,19.146397,-4.4967084,2.130556,3.4573784
20609.0,13.445217,27.289495,16.6999,-29.898172,-0.9337911,9.744147,19.190891,-4.42236,1.9601513,3.6470656
20610.0,16.155724,21.781734,16.469751,-25.046595,1.2802099,10.775317,23.467525,-12.369741,-3.0539951,-1.0004737
21001.0,14.970844,23.26889,16.892117,-26.497822,0.42504102,10.745579,22.908096,-11.702029,-1.7920375,-0.23638853
21002.0,13.214482,24.634232,16.674913,-28.596703,-0.15201269,9.927023,22.188892,-7.5224195,0.0642245,1.6404635
21003.0,13.115126,24.290487,16.685625,-27.833853,-0.15266159,9.336011,21.970816,-8.545946,0.26231194,1.487566
21004.0,15.485411,23.85408,15.713261,-26.061274,0.78114724,11.244417,23.539568,-9.936068,-3.5380793,-1.5281354
21005.0,16.538555,22.384056,16.424515,-26.02088,1.1509027,10.993791,23.108845,-12.408152,-2.7427917,-0.94627756
21006.0,13.806697,25.16133,16.55439,-28.996887,0.22989506,10.394112,21.92984,-7.3823547,-0.38024345,1.2727695
21101.0,13.200727,24.343569,16.772184,-27.775188,-0.39448082,9.405717,22.116962,-8.21783,0.399752,1.2434869
21102.0,15.491172,23.76211,15.901017,-26.955261,-0.12403406,11.740104,22.665524,-12.97299,-1.4895446,-0.6209271
21103.0,17.201193,20.15746,17.20166,-24.502861,0.5074361,10.411337,23.437391,-13.764236,-2.749401,-0.4973314
21104.0,15.553362,23.795725,15.849716,-26.867237,-0.14161175,11.794536,22.778532,-13.085046,-1.5646592,-0.7535844
21105.0,15.638317,21.713411,16.506493,-25.726482,1.3737744,10.942958,23.69234,-11.829598,-2.8057127,-0.31304893
21106.0,15.507707,23.819548,15.843393,-26.963945,-0.15239035,11.79496,22.65492,-13.067776,-1.5085399,-0.61041677
21107.0,15.855507,23.640703,15.8422575,-27.283346,0.09867509,11.510661,22.479446,-12.523729,-1.5511053,-0.59991366
21108.0,13.22566,27.009302,16.367746,-29.8066,-1.1503035,9.637359,19.184479,-4.649298,2.0403714,3.1898277
21109.0,13.678297,23.838919,17.11619,-27.629772,0.20282365,9.913379,22.537378,-9.285753,-0.3968127,0.74776876
21110.0,15.52085,21.695347,16.529394,-25.830769,1.3429819,10.924211,23.753334,-11.70091,-2.695119,-0.19714896
21111.0,13.792275,25.519089,16.532682,-29.253576,0.42138785,10.448528,21.6627,-6.9744363,-0.49893767,1.2441936
21112.0,13.283783,26.94322,16.713726,-29.935396,-0.94524026,9.734647,19.057,-4.555704,2.1534624,3.533194
21113.0,15.106758,22.751436,17.485693,-26.60128,0.75081676,10.345187,23.374273,-11.211764,-1.6980462,-0.30086118
