location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
10925.0,-6.5237207,6.626477,-5.01785,3.7233608,6.738042,8.050223,-10.202815,-8.781838,5.0406175,5.337148
10927.0,-7.7005696,7.5149884,-6.2573953,2.1589649,5.777559,7.0202785,-12.979745,-10.74238,5.655215,4.5672693
10928.0,-6.581451,6.5619154,-4.9685903,3.7372417,6.752664,7.969854,-10.276103,-8.7169485,4.982169,5.3035645
11201.0,-6.7123284,6.285515,-5.9468527,3.0579698,6.484944,7.890626,-10.195437,-8.27816,4.4205484,5.847409
11202.0,-7.8908777,7.784834,-6.394166,2.0931046,6.090372,6.853074,-13.234754,-11.002389,5.6351185,4.6757803
11203.0,-7.480853,6.261783,-5.2668414,3.3107023,7.0326786,6.8404174,-11.693228,-8.463995,4.7726703,5.374812
11204.0,-6.855081,6.0156317,-5.1299157,3.064611,6.044561,6.940337,-10.225028,-8.266035,4.6111236,5.0983024
11205.0,-7.2507877,7.3127937,-5.66762,1.9940544,6.3692,6.7225437,-13.019073,-10.907361,5.193729,4.93065
11206.0,-7.9371796,7.4626694,-6.342023,2.1220155,6.1008515,6.906058,-13.1455555,-10.94098,5.6425357,4.688407
11207.0,-7.7747755,7.644948,-6.555024,2.0196407,6.1324735,6.968249,-13.172817,-10.887208,5.555421,4.625133
11208.0,-6.7367496,6.2555404,-4.8976493,3.2256489,5.9960475,7.2144074,-10.541314,-8.669387,4.691806,5.3190336
11209.0,-7.8817782,7.489478,-6.290137,2.1136167,5.762273,7.0081716,-12.964446,-10.672915,5.741052,4.480587
11210.0,-6.8481164,6.4450145,-6.066226,2.6982288,6.931217,6.705271,-9.349283,-8.960377,5.5410314,5.23108
11211.0,-7.3520017,6.867629,-5.5141377,3.304561,6.3243675,6.470971,-11.78784,-9.90384,5.5768194,5.2198706
11212.0,-6.7592616,6.4449267,-5.2540946,3.9209363,7.685725,7.868781,-9.721073,-8.181628,5.2814302,4.5870533
11213.0,-7.2019053,7.057545,-5.6771717,1.9447123,6.7453294,6.455635,-12.489201,-9.951655,4.8791676,5.112064
11301.0,-7.2790875,7.1924605,-5.387508,2.0860975,5.548868,6.429883,-12.918392,-10.474025,5.0574512,4.7380657
11302.0,-7.187631,6.827112,-5.3629255,2.36645,6.729624,6.4284196,-11.727791,-8.861938,4.5629516,5.2957234
11303.0,-7.92816,7.767189,-6.1459804,1.8762373,6.3684587,6.792582,-13.060294,-10.921432,5.315224,4.9407187
11304.0,-6.621374,6.533876,-5.2553434,3.8778114,7.389501,7.5973635,-9.583291,-8.436541,5.454628,4.362734
11305.0,-7.7242193,7.634372,-6.197199,1.863194,6.408698,6.782067,-13.428497,-11.0724325,5.604666,4.922873
11306.0,-7.38353,7.0504465,-5.4610505,2.9898002,6.2727747,6.5275373,-12.2222,-10.14384,5.419598,5.091405
11307.0,-6.665368,6.474846,-6.002178,2.8378425,6.82183,6.7134137,-9.092248,-8.848305,5.5949764,5.1118693
11308.0,-7.2765374,6.629547,-5.5910172,3.3994122,6.3478436,6.35044,-11.224635,-9.588832,5.629228,5.349444
11309.0,-6.8183913,6.8033414,-4.997041,2.6858342,5.596855,6.242331,-11.591488,-8.852571,4.496145,5.2612214
11310.0,-7.9088526,7.411171,-6.227573,2.108549,5.654002,6.967984,-13.043419,-10.722676,5.6679006,4.488257
11311.0,-7.639396,7.6029415,-6.1528254,2.0325532,5.8426647,6.7514386,-13.6419735,-10.899462,5.3778915,4.3845496
11312.0,-6.6067185,6.516059,-5.4023094,3.767292,7.392204,7.5453997,-9.404395,-8.448337,5.503197,4.4815035
11313.0,-6.8844504,6.6402516,-5.289493,2.9114695,5.8564315,7.0254326,-10.942221,-9.4763975,5.0971355,5.15008
11314.0,-7.237019,6.424551,-5.587155,3.3261027,7.69064,7.008758,-10.132942,-7.6331015,4.842129,5.214321
11315.0,-6.5803843,6.6142797,-5.003701,3.8002834,6.719888,7.9589133,-10.342207,-8.844353,5.077841,5.412021
11316.0,-7.3872824,6.1034727,-5.5735083,3.3649354,7.912188,7.3860364,-10.139754,-7.7615457,4.8609447,5.295164
11317.0,-7.4025645,6.396811,-5.30726,3.0966191,7.0789795,6.687912,-11.612724,-8.358047,4.659191,5.4123363
11318.0,-7.487221,6.3683662,-5.2849307,3.2365594,6.856797,6.7027855,-11.921434,-8.668685,4.8033147,5.37759
11319.0,-6.8730197,6.6250596,-5.540677,3.3821564,7.1180754,7.0090976,-10.14935,-8.646536,5.263794,5.4146748
11320.0,-6.759464,6.640251,-5.6661334,3.2364872,6.9800844,6.7127843,-10.010552,-8.818748,5.4014835,5.344224
11321.0,-6.961488,6.713321,-5.8564744,2.769033,6.3150873,5.893993,-10.633589,-9.668402,5.431671,5.50003
11322.0,-7.063566,6.7356987,-5.777673,3.1068466,7.375363,6.5066013,-10.1650915,-7.9535213,4.999725,5.331683
12401.0,-7.243782,5.8951945,-5.2562795,2.971628,6.363463,7.015114,-9.966679,-7.8869724,4.6918893,4.876426
12402.0,-7.4379463,7.7118297,-6.2009764,2.2238576,6.2505403,6.5142746,-13.200952,-10.979586,5.3878117,4.9053226
12403.0,-6.547965,6.537791,-5.0514994,3.9227536,7.114134,8.046015,-9.873423,-8.485713,5.1524525,4.893332
20101.0,-6.873567,6.000972,-5.1257577,3.0681036,6.0451074,6.947819,-10.260914,-8.277755,4.6165032,5.093711
20102.0,-7.3967457,6.134548,-5.461371,3.4467072,7.7951574,7.4487867,-10.244887,-7.7085333,4.7594805,5.2463403
20103.0,-6.959657,7.169803,-5.2917867,2.0714133,6.257883,6.550989,-12.660518,-10.744052,5.0069427,5.0341825
20104.0,-7.654874,7.4428444,-6.05403,1.9478153,6.540056,6.991548,-13.265022,-10.983749,5.434064,4.889932
20105.0,-6.760906,6.710861,-5.7536883,3.1356707,6.9593287,6.6236024,-9.921719,-8.832184,5.4277606,5.282694
20106.0,-7.100434,6.7931666,-5.8696327,3.0461657,7.4364247,6.400429,-10.114772,-7.743085,4.9430895,5.3376007
20107.0,-7.865483,7.7460546,-6.0529017,1.8355255,6.419139,7.029084,-13.225401,-11.123692,5.5276146,4.852103
20108.0,-6.642747,6.6160755,-6.1162863,2.9489028,6.971359,6.6712008,-8.999135,-8.93298,5.670619,5.088713
20109.0,-6.6325026,6.655227,-5.958113,3.15916,7.000553,6.8550215,-9.231261,-9.0517,5.8267817,4.960556
20110.0,-7.6058755,7.6466303,-5.778577,1.8928815,6.4249916,6.657752,-12.915717,-10.565998,5.1448994,4.7557244
20111.0,-6.936536,6.738587,-6.034526,2.6057017,6.373939,5.836251,-10.417203,-9.612027,5.515057,5.526244
20112.0,-6.3435755,6.7645607,-5.073689,3.4103127,6.779644,6.7283516,-10.601282,-9.060007,4.8810787,4.405358
20113.0,-6.9184747,6.4931955,-5.8672323,3.0839136,7.2359824,6.7871876,-9.639023,-8.537255,5.369817,5.342939
20114.0,-7.4704943,5.7996335,-5.490601,2.5681696,6.164313,6.857718,-9.65322,-7.916659,4.837427,4.6101313
20115.0,-6.702646,6.4173794,-6.097503,2.6595597,6.60681,6.910265,-9.033729,-8.891882,5.474966,5.180606
20201.0,-6.961212,6.9985595,-4.9344387,2.205804,6.234025,6.439207,-11.765976,-9.975162,4.7650824,5.2178135
20202.0,-6.849284,7.181207,-6.0347867,2.802597,7.363613,5.6695886,-9.603421,-6.200159,4.3102665,5.6216173
20203.0,-6.7160788,6.2932425,-6.023643,3.171059,6.582044,8.034949,-10.096109,-8.18604,4.452826,5.8962812
20204.0,-7.8023596,7.5765314,-6.454748,1.9728518,6.467892,6.927504,-13.207958,-11.271301,5.6927648,4.779745
20205.0,-6.89133,6.7705727,-6.0706735,2.5207164,6.508327,5.689543,-10.502341,-9.385175,5.440193,5.565035
20206.0,-6.933991,7.12779,-5.9795637,2.7429194,7.4160504,5.6384726,-9.781304,-6.392835,4.2545843,5.758276
20207.0,-7.2909946,5.8498,-5.455545,2.6937923,6.1404257,6.832924,-9.599016,-7.983778,4.862857,4.7565737
20301.0,-7.507519,6.406681,-5.297204,3.1662824,6.8422375,6.6976967,-12.071374,-8.745773,4.7906365,5.3452764
20302.0,-7.173988,6.828068,-5.4872227,1.9983186,6.824541,6.433341,-12.247673,-9.650555,4.7012563,5.2595863
20303.0,-6.5621214,6.60301,-6.112082,2.9451337,7.016779,6.707544,-8.954278,-8.913395,5.7493863,5.083431
20304.0,-6.4801164,6.659153,-4.959337,3.7380128,6.773091,8.175961,-10.170753,-8.776071,5.007717,5.25182
20305.0,-7.0441422,6.8064914,-5.874661,2.4984627,6.1995893,5.800577,-10.8259325,-9.616919,5.2061644,5.636982
20306.0,-6.8544493,6.7816396,-5.683735,3.089715,6.8898606,6.5214243,-10.316388,-8.869132,5.32021,5.304203
20307.0,-7.615552,7.403746,-6.2980013,2.2776284,5.793907,7.063966,-12.979567,-10.71992,5.7220583,4.507879
20401.0,-6.8917336,6.6975203,-5.0049043,2.5008473,5.568672,6.204531,-11.623425,-8.836515,4.4264884,5.1700883
20402.0,-6.914062,7.249874,-6.0964413,2.8935883,7.460178,5.574153,-9.525649,-6.3911095,4.2552805,5.729707
20403.0,-7.169316,6.7426624,-5.449156,2.0596528,6.804368,6.501909,-11.975447,-9.45401,4.6663294,5.2825623
20404.0,-6.5688057,6.4071712,-6.0505295,3.2352302,6.5366225,8.16715,-9.999483,-8.218708,4.551908,5.9278564
20405.0,-7.556517,7.5385723,-5.6265626,2.190919,6.592014,6.7913504,-13.0423565,-10.614385,5.1817107,4.912771
20406.0,-6.6386666,6.495697,-6.060689,2.8238916,6.8784466,6.62031,-9.0444145,-8.775696,5.6578608,5.0281115
20501.0,-7.3670106,6.278778,-5.1821856,3.208317,6.7336283,6.746346,-11.705276,-8.597984,4.7510324,5.4090705
20502.0,-7.213433,7.0716887,-5.6591706,1.9398274,6.6968207,6.464243,-12.498426,-9.956659,4.87373,5.1036415
20503.0,-6.9870276,7.0743413,-5.9512267,2.7750986,7.447955,5.6998563,-9.897772,-6.4996095,4.281147,5.8145037
20504.0,-6.5868545,6.38063,-6.0312376,3.2246242,6.5121565,8.141259,-10.054599,-8.225844,4.515787,5.901128
20505.0,-6.804165,6.2354283,-4.9615345,3.1215363,5.847993,6.9985104,-10.638562,-8.717124,4.702674,5.2296877
20506.0,-6.9040813,5.995673,-4.82857,2.9354641,5.8934717,6.860884,-10.697132,-8.39324,4.4025927,5.4189444
20507.0,-6.6215005,6.4297867,-5.0987263,4.0270357,7.3966846,7.927242,-9.648712,-8.218088,5.1987214,4.395919
20601.0,-7.5148196,7.358935,-5.872515,2.1782222,5.6057463,6.7862115,-12.750057,-10.260061,5.310359,4.488953
20602.0,-7.527314,7.2803655,-5.703004,1.8957876,5.533766,6.4261966,-12.948211,-10.499825,5.216015,4.762755
20603.0,-7.0542493,6.8834095,-5.368589,2.2037885,6.173947,6.6292644,-11.453458,-9.435125,4.824673,5.0720744
20604.0,-7.4428453,6.3530264,-5.2580137,3.204893,6.8079557,6.6965556,-11.868506,-8.653698,4.797988,5.3976674
20605.0,-7.1573186,7.117585,-6.01147,2.393463,6.1865892,6.1202064,-11.81717,-9.958522,5.448508,5.0374303
20606.0,-7.0217905,6.8159933,-5.4437594,2.2443726,6.198674,6.6419806,-11.316115,-9.325127,4.8420506,5.0847654
20607.0,-6.7558484,6.5803576,-6.2040787,2.9005907,7.1360164,6.5780554,-8.837061,-8.423633,5.6198206,5.2210946
20608.0,-7.338169,5.841959,-5.3962445,2.8117352,6.2872,6.9207497,-9.719126,-7.8760886,4.7930293,4.7949634
20609.0,-7.097678,6.973278,-5.3491826,2.1276205,6.1596274,6.5930343,-11.645711,-9.556843,4.814132,5.053151
20610.0,-7.3257356,6.6561713,-5.4954543,3.4869435,6.3310847,6.420701,-11.434396,-9.5875225,5.554587,5.3814297
21001.0,-7.745215,7.709998,-6.3630443,2.127456,6.051644,6.8560867,-13.178221,-10.959449,5.685137,4.7471056
21002.0,-6.7987986,6.1615076,-5.1168566,3.186333,6.0398526,6.875231,-10.22174,-8.6083975,4.867672,5.1639276
21003.0,-7.0408607,6.8877373,-5.2039824,2.282966,5.622351,6.2878113,-11.9512615,-9.248909,4.598026,5.0271645
21004.0,-7.117376,6.646774,-5.333695,2.162405,6.7263975,6.5354753,-11.745049,-9.235717,4.5984635,5.308675
21005.0,-7.0071754,6.785556,-5.988145,2.6157918,6.3246293,5.7662168,-10.685692,-9.670125,5.4566903,5.5749426
21006.0,-6.3583746,6.64986,-5.013169,3.4935777,6.8050685,6.8672957,-10.45285,-8.887695,4.850862,4.3875594
21101.0,-6.5554094,6.3687696,-5.9433217,3.2643144,6.4740086,8.1497135,-10.02355,-8.242979,4.5255065,5.8760757
21102.0,-6.8568177,6.0797524,-4.852894,2.9460323,5.80944,6.895035,-10.776288,-8.515905,4.4652762,5.404892
21103.0,-6.563823,6.3932447,-6.1265697,3.169995,6.6485863,7.930715,-9.740031,-8.22528,4.704366,5.8222284
21104.0,-6.5387187,6.490859,-5.9926586,2.9087589,6.9819756,6.7846026,-8.994436,-8.812916,5.6919994,5.183611
21105.0,-7.338307,6.209644,-5.561039,3.4798594,7.8758473,7.4435625,-10.128636,-7.6752677,4.8574224,5.315175
21106.0,-6.865154,7.1842875,-5.9459267,2.8759384,7.2029033,5.635764,-9.717069,-6.6970534,4.338264,5.6650944
21107.0,-6.6142516,6.5497584,-6.0440845,2.8828497,6.8815722,6.6816826,-9.043851,-8.860086,5.681311,5.0038424
21108.0,-6.808341,6.1370273,-4.9409914,3.0313118,5.840415,6.932826,-10.550389,-8.621743,4.634607,5.296971
21109.0,-7.794146,7.5068564,-6.2388597,2.1028094,6.443988,6.985953,-13.418461,-11.2015295,5.61457,4.7437034
21110.0,-6.890075,7.1051497,-6.0167794,2.7920675,7.4303226,5.6947403,-9.66766,-6.2793484,4.353161,5.723672
21111.0,-6.7436256,6.2025247,-5.6096067,2.8350277,6.801815,6.786476,-9.420866,-8.699115,5.338775,5.1770086
21112.0,-7.8155165,7.5291424,-6.438874,1.8121979,6.301668,6.804755,-13.060067,-10.999579,5.403675,4.9870334
21113.0,-6.965379,6.8335276,-5.086648,2.376768,5.5313954,6.17317,-11.913134,-9.062762,4.481121,5.1004424
21114.0,-7.7493906,7.503408,-6.1087394,1.9347945,6.5720835,6.8296204,-13.400287,-11.089898,5.5061812,4.740818
21115.0,-7.31359,6.8005767,-5.523503,3.5500677,6.4364543,6.454428,-11.525666,-9.697018,5.6504407,5.3679442
21116.0,-6.8568783,6.0504766,-5.0117416,2.9686184,5.9022956,6.9232254,-10.512719,-8.366206,4.512881,5.1880093
21701.0,-6.7918916,6.209646,-5.4456434,2.9330976,6.3957515,6.7562485,-9.854527,-8.773104,5.1053967,5.299775
21702.0,-7.257228,6.169207,-5.314329,3.4755037,7.487263,7.432941,-10.109481,-7.730835,4.8310194,4.8988547
21703.0,-6.75861,6.950281,-4.909362,2.267674,6.268571,6.3165817,-11.70332,-10.156861,4.8127804,5.2875676
21704.0,-7.584639,7.3690987,-5.652325,1.8796321,5.608785,6.4687037,-13.031165,-10.535675,5.162978,4.7756567
21705.0,-6.331004,6.7618117,-5.0536656,3.4141653,6.7688947,6.728135,-10.609007,-9.0695095,4.866075,4.3832264
21707.0,-7.0846186,6.832234,-5.990943,2.479275,6.229937,5.7260838,-10.731017,-9.708726,5.3399687,5.666497
21708.0,-6.8265395,6.0170026,-4.9317174,2.9542766,5.9306917,6.9297013,-10.612959,-8.345687,4.4097304,5.302759
21709.0,-7.3478465,6.126615,-5.4635963,3.4882557,7.8188863,7.4212675,-10.19487,-7.598511,4.7258167,5.2615247
21801.0,-7.0582952,7.0753345,-5.1513915,1.9921869,6.2050548,6.508275,-11.886947,-9.812176,4.7357035,5.067393
21802.0,-6.9985113,6.9089975,-4.918626,2.0059192,6.2638807,6.4342136,-11.433357,-9.4479885,4.5733213,5.253081
21803.0,-7.750316,7.500645,-6.377738,2.2810528,5.6560755,7.0267587,-12.85547,-10.631541,5.700621,4.478728
21804.0,-7.5316596,7.498902,-5.5395494,2.3216252,6.5348682,6.762738,-12.860958,-10.49619,5.174254,4.9194074
21805.0,-7.976682,7.746493,-6.2465777,1.7912328,6.477438,6.809137,-13.284501,-11.14938,5.8297296,4.5990133
21806.0,-7.390574,5.864711,-5.532106,2.6163385,6.1203923,6.765227,-9.563194,-8.027108,4.9481473,4.6962175
21807.0,-6.7932234,6.1604104,-5.0903497,3.1711912,5.987891,6.920402,-10.268018,-8.635393,4.834538,5.1762342
21808.0,-6.942132,6.8236423,-4.862912,2.133542,6.230555,6.478826,-11.44518,-9.603653,4.6545177,5.27329
21809.0,-6.595918,6.5936723,-5.8750978,3.2633355,7.1789036,7.0205755,-9.151257,-8.813767,5.7542486,4.8507032
22301.0,-7.0271564,6.89096,-5.000411,2.5133476,5.9129925,6.1597404,-12.669878,-10.163556,4.8434486,4.9576883
22302.0,-6.83096,7.073145,-5.116666,2.08772,6.1669645,6.4800124,-12.307768,-10.518849,4.9164724,5.0804286
31401.0,-6.9688315,6.4964037,-6.0867805,2.5840106,6.875623,6.5408196,-9.687939,-9.111938,5.4765058,5.376927
31402.0,-6.9243703,7.321477,-6.19963,2.8857276,7.4011645,5.490558,-9.495573,-6.677332,4.27877,5.7301903
31403.0,-7.5936937,7.228107,-6.0172815,2.2856457,5.4492683,6.8098993,-12.606577,-10.348915,5.4930444,4.5606728
31404.0,-6.914628,7.2246766,-6.0822983,2.854521,7.438437,5.5655417,-9.56686,-6.3922563,4.235644,5.7422924
31405.0,-7.5228977,7.2690134,-5.645011,2.0041099,5.355211,6.5419145,-12.891233,-10.356597,5.1928163,4.613712
31406.0,-6.7501345,6.386624,-5.9444113,2.60904,6.60987,6.798248,-9.187251,-8.8996725,5.4556794,5.1215386
31407.0,-6.971908,7.0574384,-6.0319448,2.8967435,7.499195,5.8451686,-9.704936,-6.6738605,4.486804,5.649726
31408.0,-6.9137616,7.044953,-5.978958,2.7809203,7.46107,5.7170177,-9.621465,-6.375228,4.3558207,5.826105
31409.0,-7.077059,6.7476926,-5.8948503,2.864653,6.3467627,5.877003,-10.751096,-9.631487,5.5313377,5.591481
31410.0,-7.3810105,6.180199,-5.503219,3.4256392,7.859035,7.3822813,-10.183451,-7.719564,4.8114414,5.2995048
31411.0,-7.9891305,7.828424,-6.36889,2.125582,6.5316396,6.9345384,-13.16977,-10.990818,5.5607543,4.9301934
31412.0,-7.2335105,6.114232,-6.0080657,3.705235,7.6501284,7.5723057,-10.564893,-7.558961,4.7904897,5.6299043
31501.0,-7.482993,5.8680043,-5.523543,2.6002064,6.0137143,6.67722,-9.692739,-8.088068,4.9677725,4.6743784
31503.0,-7.1722007,7.128241,-5.2531476,1.9181488,6.222262,6.5562334,-11.802871,-9.72915,4.763902,5.0491347
31504.0,-7.415046,6.701879,-5.50403,3.5402272,6.564523,6.4872603,-11.698529,-9.568344,5.5218096,5.4313774
31507.0,-7.000596,6.4021587,-5.9841437,3.1231327,7.56127,7.2087646,-9.409129,-8.490132,5.5237136,5.0046988
31509.0,-7.015173,7.1531887,-6.041414,2.895706,7.4975843,5.6739297,-9.723589,-6.5061116,4.2973695,5.7709913
31601.0,-7.5639253,7.4266768,-6.051698,2.1069567,5.460163,7.0003214,-12.993451,-10.561144,5.454449,4.4782214
31602.0,-6.713944,6.4656086,-5.848495,2.6731834,6.5586257,6.741462,-9.294074,-8.988253,5.4326596,5.04154
31603.0,-6.9059634,5.9746747,-4.874294,2.9658725,5.9313316,6.854674,-10.6081915,-8.351253,4.4472513,5.3737054
31604.0,-7.2879453,6.482358,-5.404301,3.4485974,6.247819,6.413176,-11.369311,-9.421496,5.456449,5.402935
31901.0,-7.4150453,6.367506,-5.298819,3.4083426,6.6910663,6.5904107,-11.671572,-8.856399,5.0302787,5.4239035
31902.0,-7.450519,6.081457,-5.3452954,3.545748,7.9463716,7.5911803,-10.220548,-7.567614,4.7558103,5.220654
31903.0,-7.7849526,7.545134,-6.4050193,1.8645501,6.210204,6.864836,-13.53596,-10.993999,5.530535,4.4459977
31904.0,-7.313426,6.2260094,-5.5666213,3.440358,7.7400084,7.328826,-10.138857,-7.849763,4.8876634,5.404418
31905.0,-7.4523454,5.8508806,-5.547231,2.539325,6.1041813,6.7913775,-9.58781,-8.001107,4.928493,4.6408305
31906.0,-7.9225216,7.691979,-6.3893576,2.0229132,6.1325393,6.822462,-13.480486,-10.970051,5.519834,4.5759325
31907.0,-7.540364,7.2934885,-5.6281633,1.9328549,5.4321823,6.4934278,-12.9470415,-10.426413,5.171724,4.688551
31908.0,-7.4072204,6.071726,-5.558626,3.3505704,7.9266567,7.4061913,-10.142949,-7.7620783,4.836786,5.2722483
31909.0,-8.018325,7.8446965,-6.329878,1.9014335,6.116093,7.174017,-13.125283,-10.872454,5.688811,4.632589
32101.0,-6.971082,6.199399,-5.1245036,2.6234548,5.82315,6.748918,-10.900242,-8.670916,4.499897,5.16359
32102.0,-6.7521415,6.5721693,-6.1845536,2.8880086,7.1163707,6.5768175,-8.855744,-8.438314,5.610979,5.214487
32103.0,-7.2536583,6.106596,-5.9102993,3.679678,7.7137737,7.5800247,-10.481407,-7.5572557,4.788929,5.5793877
32104.0,-7.147273,6.120267,-6.0208015,3.7004952,7.5316176,7.588542,-10.471861,-7.587666,4.775805,5.696207
32105.0,-7.3734956,6.0356236,-5.5879045,3.1522582,7.8731985,7.272466,-10.068972,-7.9508233,4.925027,5.25888
32106.0,-7.0708165,6.796035,-6.000085,2.739179,6.2763457,5.83599,-10.681522,-9.752587,5.5451565,5.56962
32107.0,-7.062768,6.7252574,-5.8170743,2.976163,6.403785,5.9750905,-10.7592,-9.542599,5.521114,5.557949
32201.0,-6.7720494,6.368558,-6.199439,2.5972455,6.362606,7.2750077,-9.217212,-8.848459,5.224611,5.3545713
32202.0,-6.9629683,7.1902003,-6.0543365,2.8258142,7.4831533,5.5742803,-9.634676,-6.353433,4.2499514,5.784612
32203.0,-6.7443657,7.0206304,-5.054202,2.1278834,6.1957517,6.417796,-12.147645,-10.514337,4.905226,5.149474
32204.0,-7.439812,6.189844,-5.537572,3.374612,7.6811705,7.509784,-10.3416,-7.836323,4.8441205,5.259305
