location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
10701.0,16.679457,20.620874,-18.08468,3.0759492,18.45244,11.04205,-0.36290997,16.569777,22.052855,22.606617
10702.0,11.910443,21.68217,-19.033058,5.7612596,18.092089,11.080688,-1.4569731,20.395794,18.382456,24.899122
10703.0,11.412077,21.660765,-18.936022,6.120353,17.838017,10.607773,-1.5967609,20.292046,18.06324,25.4957
10704.0,11.42243,21.45986,-18.641169,5.6254044,17.54104,10.671949,-1.5467831,19.971313,18.3641,24.835331
10705.0,11.690206,21.459007,-19.019888,5.8754454,17.79871,10.317102,-1.4350649,20.052261,17.931812,25.129723
10706.0,11.647604,21.207663,-18.851133,5.8258076,17.259102,11.170255,-1.3098804,20.273369,17.924576,25.21671
10707.0,11.683667,21.044836,-18.653666,5.584468,17.400356,11.34729,-1.2856834,20.157335,18.323114,25.104958
10708.0,13.563995,20.527191,-18.245132,4.1232452,19.149723,11.741912,-1.9783283,18.457748,19.535795,24.340115
10709.0,11.518077,21.612082,-18.755112,5.346197,17.40705,11.268388,-1.8384696,20.170515,18.66143,24.741514
10710.0,11.7183895,21.401249,-18.759903,5.7435484,17.980906,10.526616,-1.1731547,20.20201,18.185543,25.422476
10711.0,11.491168,21.577412,-18.884035,6.2319627,17.788393,10.405352,-1.4552037,20.446602,18.251041,25.454607
10712.0,16.369652,20.618715,-17.058994,3.1268148,18.949585,11.189062,0.4083839,15.771058,22.865032,23.219715
10713.0,11.46381,21.519287,-18.855707,5.920718,17.899431,10.391607,-1.4426794,20.630882,18.230145,25.326468
10714.0,16.901709,20.442886,-17.988058,2.6309364,18.432898,10.534929,0.2234621,16.410542,22.241165,22.922832
10801.0,16.782955,20.46584,-17.962584,2.778259,18.505991,10.805478,-0.058405086,16.473679,22.209553,22.83117
10802.0,15.176618,20.708885,-12.621621,3.9020433,17.893744,15.433425,3.102603,11.649158,19.019373,24.283577
10803.0,11.429921,21.305672,-18.932386,6.0217023,17.953922,10.569288,-1.4387589,20.537416,18.14053,25.616596
10804.0,11.791637,21.522507,-18.959194,5.807214,18.010221,10.952845,-1.5007343,20.350508,18.21572,25.038809
10805.0,16.91087,20.455894,-17.990282,2.6178057,18.418383,10.445625,0.31204695,16.373363,22.272856,22.973572
10806.0,16.344471,20.64346,-17.050669,3.0518355,18.978207,11.155263,0.45048714,15.787791,22.890501,23.283882
10807.0,12.413616,20.781923,-18.517452,5.0518427,18.214891,11.572199,-1.5985044,19.518242,18.711163,24.903448
10901.0,15.875257,20.844727,-17.101696,3.325096,18.992157,11.03673,0.5447643,15.968789,22.768732,23.454184
10902.0,13.192954,20.60368,-18.428534,4.4856477,18.847103,11.603287,-2.0195014,18.799929,19.188883,24.511032
10903.0,12.2593,20.87337,-18.448692,5.023669,17.516563,11.73887,-1.3449028,19.753521,18.949404,24.550602
10904.0,13.729305,20.554708,-18.237675,4.058286,19.179401,11.671165,-2.09456,18.33954,19.613113,24.222933
10905.0,13.59624,20.555601,-18.224442,4.1013403,19.146618,11.68711,-2.0302038,18.428576,19.515873,24.30296
10906.0,16.95458,20.449173,-17.89285,2.5789409,18.517834,10.409423,0.37447256,16.247898,22.37144,23.05723
10907.0,11.288067,21.41856,-18.84772,5.97041,17.971674,10.453274,-1.491417,20.323576,17.914387,25.393745
10908.0,11.381991,21.448444,-18.543772,5.6378193,17.695377,10.596323,-1.6282847,20.15642,18.219261,25.1149
10909.0,11.598656,21.259874,-18.684597,5.7202635,17.95318,11.784548,-2.0164247,19.918825,18.215185,24.854256
10910.0,11.689636,21.023695,-18.576717,5.499819,17.371061,11.380172,-1.3067467,20.036903,18.39991,25.004751
10911.0,11.428926,21.5712,-18.647152,5.334754,17.362589,11.068425,-1.7268313,20.034971,18.640614,24.72447
10912.0,12.961326,20.642023,-18.51342,4.709306,18.712233,11.508864,-1.9726931,19.025002,19.007223,24.656778
10913.0,11.919633,20.905869,-18.877842,5.267818,17.743906,11.133148,-2.207372,19.928776,18.439993,25.273193
10914.0,13.490219,20.46936,-18.33572,4.235448,19.116583,11.767162,-1.8616303,18.528818,19.62863,24.413792
10916.0,16.266506,20.809143,-17.124628,3.135999,19.092134,11.061012,0.3897645,15.866558,23.007816,23.25876
10918.0,15.302498,20.582722,-12.5716095,3.9638095,17.845121,15.509141,3.176288,11.601251,19.031424,24.155914
10919.0,11.963004,21.191647,-18.555729,5.779586,18.166222,11.047602,-1.6614693,20.002598,18.093647,25.332855
10920.0,11.863865,20.905066,-18.803415,5.2677956,17.64688,11.09221,-2.1556213,19.944126,18.444292,25.196016
10921.0,14.038821,20.889292,-19.148075,4.847508,18.0726,11.880352,-2.2065737,18.581264,20.443142,22.970528
10922.0,11.405355,21.438208,-18.883133,5.9864354,18.25119,10.538657,-1.4400784,20.39043,18.223137,25.526693
10923.0,11.248598,21.49157,-18.964266,5.697094,17.961237,10.320795,-1.3834554,20.50597,18.05633,25.408972
10924.0,13.054505,20.619043,-18.476795,4.615323,18.762823,11.536385,-1.9799204,18.935633,19.083931,24.58537
10925.0,11.494723,21.274977,-18.66682,5.794694,17.952518,11.732519,-1.9950113,19.98721,18.13349,24.924164
10927.0,11.674653,21.762972,-18.947191,5.8434734,17.983898,10.773504,-1.4161927,20.507088,18.309196,25.118958
10928.0,11.698787,21.689526,-18.872814,5.6525626,17.939249,10.500822,-1.3256302,20.40357,18.014177,25.404333
11201.0,15.48735,20.365063,-18.070082,2.9659822,19.045177,11.655961,-1.1390796,17.143135,21.542961,23.15743
11202.0,15.236027,20.641071,-12.644879,4.002054,17.810446,15.309893,2.990615,11.817999,19.198559,24.26604
11203.0,13.911025,20.919619,-19.067978,4.853555,18.077024,11.676769,-1.856531,18.315052,20.362875,23.181158
11204.0,11.424248,21.745634,-19.021479,5.808045,17.986721,10.383074,-1.2384962,20.294098,18.056482,25.236506
11205.0,11.34517,21.209896,-19.0316,5.8983903,17.45045,11.293702,-1.5314332,20.39371,18.091892,25.173277
11206.0,15.263047,20.589664,-12.564649,4.036228,17.772858,15.349078,3.0252106,11.735644,19.159292,24.256401
11207.0,16.390795,20.433842,-18.000227,3.3125954,18.257933,10.777812,0.023029486,16.494911,21.873152,22.847271
