location,umap_1,umap_2,umap_3,umap_4,umap_5,umap_6,umap_7,umap_8,umap_9,umap_10
10901.0,9.105029,18.331776,6.688303,-0.9089572,24.366219,-0.29676834,5.1914363,1.2657359,7.0982842,-0.6271365
10902.0,11.342215,19.51186,10.057433,-1.5230939,25.378485,-1.1477995,4.6327534,2.8026123,9.232265,-1.5979017
10903.0,9.205649,18.651808,5.950793,-1.0339887,24.262945,-0.2817058,5.2877593,1.7207953,6.9765134,-0.23668979
10904.0,9.623236,19.292856,7.721824,-0.5157132,23.979786,-0.8153971,5.227763,0.37673742,7.059236,-0.81730074
10905.0,7.2867475,16.873465,5.9219246,-2.5929282,24.476717,-0.412447,5.361576,1.2942731,6.0178065,-1.2418557
10906.0,10.305621,19.64247,7.235032,-0.61734414,24.535906,-0.8342441,5.1541867,1.7315989,8.06884,-0.6378644
10907.0,7.299204,16.731012,6.0603495,-2.550424,24.414976,-0.6640481,5.301041,1.2967904,5.8859396,-1.1840873
10908.0,7.887449,17.058138,6.8318763,-2.5088196,24.218513,-0.8006424,4.9867134,1.6045887,6.1590996,-1.875857
10909.0,11.371258,19.459118,10.038148,-1.5337342,25.33423,-1.180827,4.6059375,2.8418841,9.275057,-1.5888405
10910.0,7.7178364,16.839327,6.1953382,-2.4185555,24.51649,-0.966365,5.4329867,1.2338046,5.945262,-1.54614
10911.0,10.939911,20.085262,8.458334,-0.01614557,26.030386,-0.94479847,4.338079,2.6636128,7.9528074,-1.3669055
10912.0,10.936131,20.154936,8.455275,0.10604157,26.054966,-0.9520499,4.2108955,2.673676,7.8613424,-1.373502
10913.0,7.788508,16.729788,6.2880945,-2.4451163,24.6082,-0.7357491,5.487615,1.5708133,5.9396305,-1.344179
10914.0,11.32405,19.521935,9.796685,-1.4689852,25.304094,-1.0863363,4.7652397,2.7565777,9.305756,-1.625104
10916.0,10.40301,19.358488,8.534836,-1.7890277,24.37747,-0.65056574,4.7042603,1.9779878,8.47914,-1.001953
10918.0,9.29307,18.783749,6.0047064,-0.97421664,24.273508,-0.23961592,5.2324867,1.7229531,7.0092554,-0.20030737
10919.0,9.746983,19.39338,7.694282,-0.49439436,23.958887,-0.8547536,5.3542094,0.4139731,7.1578393,-0.80382156
10920.0,9.811527,19.44109,7.6913757,-0.56361914,24.003979,-0.91713256,5.4408627,0.51650816,7.222225,-0.8361837
10921.0,7.79075,17.075958,5.925579,-1.8554846,23.994884,-0.5285489,5.130677,1.403331,6.107701,-0.767517
10922.0,7.754258,16.964893,6.7289777,-2.5638366,24.212683,-0.7656557,5.0059476,1.6291577,6.094969,-1.8801905
10923.0,7.3840227,16.764078,5.9093494,-2.3115928,24.470673,-0.6301891,5.4102364,1.3351188,5.7306314,-1.4480845
10924.0,10.853039,19.665565,8.767773,-2.0185275,24.439291,-0.56107265,5.091615,1.8991876,8.691623,-1.4269294
10925.0,7.455985,16.983318,6.090459,-2.5782967,24.444334,-0.61583865,5.2773943,1.3199648,5.8910747,-0.96087575
10927.0,9.8467655,19.53252,7.813491,-0.49499136,24.050976,-0.89823186,5.367405,0.46303347,7.2224545,-0.92696947
10928.0,7.3603034,16.752762,5.9296694,-2.6212916,24.316345,-0.87865144,5.532027,1.2924633,5.772699,-1.3494476
11201.0,10.267604,19.653328,7.1108727,-0.5919744,24.558079,-0.8338463,5.1316476,1.748448,7.9802775,-0.6132021
11202.0,7.3226085,16.79362,6.119244,-2.3790634,24.385443,-0.98565674,5.310145,1.3559338,5.8266954,-1.0838943
11203.0,7.57322,16.880053,6.1184163,-2.1912997,24.462286,-0.7484971,5.5781636,1.4253128,6.057297,-1.5116557
11204.0,7.5096135,17.03309,5.8819547,-2.4500728,24.680182,-0.80610245,5.5973306,1.2087315,5.8332105,-1.0848131
11205.0,7.693365,16.50108,5.7633066,-2.3048065,24.366215,-0.7028921,5.3555574,1.4688314,5.959983,-1.1855745
11206.0,7.48405,16.554867,6.0447645,-2.2397351,24.37138,-0.8215842,5.193761,1.5015808,5.6714745,-1.2151318
11207.0,10.920018,20.145285,8.399083,0.042449422,25.985455,-0.8873616,4.2798643,2.6120782,7.906838,-1.3073171
11208.0,7.5993137,17.141277,6.061025,-2.2606826,24.445597,-0.073425144,5.072338,1.0477449,5.851881,-0.9400543
11209.0,7.651983,17.212772,5.7633824,-2.2932155,24.591793,-0.7093266,5.5777297,1.0877116,5.8456955,-0.7663213
11210.0,9.927619,19.064661,7.4209437,-0.43432897,25.163498,-0.06137996,4.6237607,2.0423996,7.7791634,-0.6281877
11211.0,9.883183,18.969074,7.824857,-1.3866609,23.994888,-0.91048676,3.92396,1.9588984,8.305772,-0.3328228
11212.0,7.5275464,17.00434,5.971238,-2.4033835,24.698185,-0.86906844,5.571284,1.1304809,5.7477684,-1.0690148
11213.0,10.181565,19.512833,6.9883566,-0.71789646,24.801075,-0.57504714,5.095745,2.011326,7.907813,-0.6756131
11301.0,9.90404,19.399939,7.4582376,-0.7407742,24.13576,-0.8804236,5.5396276,0.9478489,7.496942,-0.77281964
11302.0,9.846813,18.931562,7.7921953,-1.3898853,23.96232,-0.89045,3.9473073,1.9639435,8.333334,-0.3807977
11303.0,9.390162,18.474676,6.880033,-0.91450924,24.885275,-0.11592556,4.832764,1.8758332,7.4137044,-0.59168166
11304.0,11.553142,19.872946,10.282196,-1.8564334,25.644178,-1.1625843,5.498914,2.6093771,9.407556,-2.2647521
11305.0,7.4649673,16.446106,6.229583,-2.1704679,24.59586,-0.6522007,5.4303555,1.5117702,6.192302,-1.1826855
11306.0,7.258296,16.977646,5.7997117,-2.5966887,24.38885,-0.1278556,5.317754,1.1984142,6.0340095,-1.1385559
11307.0,7.54262,16.958721,6.467628,-2.3279326,24.406282,-0.7926237,5.2432213,1.4072422,5.8605657,-1.6500075
11308.0,7.958802,17.271385,5.88903,-1.6968914,23.754665,-0.47187227,5.115696,1.576127,6.435513,-0.64765304
11309.0,10.058851,19.519764,7.681859,-0.7232971,24.151102,-0.98212737,5.6357217,0.946093,7.717094,-0.85713714
11310.0,8.307883,17.476376,6.632171,-1.8856921,24.292702,-0.63110155,5.386258,1.2942412,6.527562,-1.1785189
11311.0,11.467984,20.315502,9.208033,-1.4644133,24.979536,-1.0811357,5.886084,2.091827,9.532629,-2.019366
11312.0,11.379752,20.327217,9.13872,-1.4252818,25.007639,-0.9708196,5.6972737,2.0716913,9.448773,-1.9327109
11313.0,7.8665876,16.522377,5.6438484,-2.1959293,24.145903,-0.42238694,5.1699467,1.466084,6.056573,-0.95527685
11314.0,8.294326,17.5445,6.4720197,-1.7728182,24.382149,-0.64462274,5.48103,1.1591681,6.4653826,-1.0256947
11315.0,11.757027,20.070892,10.310694,-2.033361,25.609684,-1.2078097,5.79324,2.5155685,9.632026,-2.524131
11316.0,11.191738,20.163038,8.713127,-1.3879467,24.905798,-1.0653064,5.8838124,2.0190933,9.335489,-1.8177363
11317.0,10.129817,19.350918,7.582879,-1.0929737,24.2778,-0.998529,5.676397,1.4909235,8.120881,-0.83825386
11318.0,10.20051,19.515535,6.9957776,-0.82558876,24.735191,-0.6065309,5.1490116,2.0277019,7.996255,-0.7167397
11319.0,9.773276,18.953089,7.403347,-1.2044737,23.953606,-0.9153381,3.9668238,1.8203139,8.165979,-0.2796236
11320.0,8.0231495,16.79409,6.0131974,-2.2753737,24.751133,-1.0351161,5.5706315,1.3989389,5.989203,-1.0211976
11321.0,7.4276924,16.775475,6.076721,-2.4258585,24.67924,-1.1888546,5.639166,1.3813597,5.7813015,-1.20126
